1398,0.038847,0.271082,0.993532,0.904015,0.547318,0.032427,0.000293,0.000001
1400,0.108841,0.970049,0.389356,0.720003,0.399628,0.141040,0.001615,0.179515
1427,0.676015,0.773029,0.114219,0.000388,0.784391,0.000389,0.986721,0.002404
1451,0.574704,0.643740,0.641790,0.941433,0.788589,0.249911,0.000000,0.038824
1493,0.001950,0.902662,0.970013,0.595834,0.691344,0.032766,0.000026,0.002362
1505,0.118587,0.144787,0.561472,0.890890,0.882863,0.767366,0.000432,0.004845
1545,0.221275,0.794544,0.664211,0.690337,0.363347,0.000058,0.001431,0.124188
1555,0.403642,0.524048,0.502872,0.000069,0.643753,0.006111,0.985028,0.153454
1557,0.313238,0.632032,0.997961,0.079588,0.499676,0.000001,0.322415,0.083704
1652,0.488926,0.922419,0.274306,0.000001,0.950954,0.022395,0.426731,0.000000
1739,0.819848,0.532579,0.930934,0.006647,0.705644,0.000039,0.311088,0.061530
1791,0.839789,0.034362,0.768756,0.000075,0.492429,0.200311,0.827101,0.104521
1848,0.949288,0.999633,0.430057,0.038832,0.322134,0.000021,0.884998,0.000000
1861,0.803010,0.610117,0.926248,0.812861,0.060195,0.019823,0.242348,0.000075
1888,0.936824,0.885863,0.924864,0.002973,0.526480,0.006557,0.000000,0.000000
1892,0.547944,0.666966,0.550510,0.378211,0.623034,0.006426,0.610057,0.000020
1916,0.729069,0.948269,0.043146,0.787265,0.576492,0.050020,0.191028,0.170935
2017,0.558341,0.001656,0.763344,0.717089,0.893816,0.122130,0.001218,0.029541
2047,0.818099,0.606881,0.674911,0.039789,0.000000,0.027841,0.948762,0.000001
2070,0.073457,0.887115,0.873314,0.443082,0.871800,0.286458,0.023272,0.072761
2113,0.694632,0.021164,0.718923,0.772609,0.950772,0.125024,0.025157,0.000002
2138,0.878146,0.531539,0.488155,0.852627,0.272713,0.004214,0.000000,0.412682
2170,0.607834,0.015983,0.751899,0.783619,0.574509,0.496420,0.087255,0.000000
2192,0.816845,0.713063,0.018640,0.864503,0.980144,0.000007,0.002011,0.000803
2203,0.863946,0.722139,0.844145,0.079607,0.384184,0.864568,0.198862,0.010032
2235,0.453607,0.650727,0.899370,0.673314,0.000000,0.585056,0.000000,0.000516
2285,0.614221,0.414404,0.021508,0.902127,0.708902,0.000071,0.613378,0.016621
2294,0.866637,0.412411,0.720045,0.171060,0.578542,0.138262,0.262759,0.063854
2333,0.168493,0.905333,0.793743,0.027697,0.707958,0.001098,0.007498,0.001208
2364,0.846011,0.975316,0.126154,0.760574,0.622407,0.040261,0.004209,0.969164
2396,0.378208,0.961437,0.671025,0.000004,0.648392,0.000096,0.000000,0.000156
2423,0.967177,0.943931,0.858140,0.504590,0.000059,0.000174,0.001998,0.001266
2536,0.711452,0.750019,0.984111,0.000553,0.208232,0.000247,0.518136,0.000324
2568,0.309888,0.148985,0.589871,0.229287,0.953821,0.001024,0.580957,0.001343
2580,0.758212,0.996020,0.551199,0.682736,0.000000,0.073062,0.061014,0.077089
2630,0.585462,0.733843,0.760061,0.583769,0.117987,0.004670,0.039741,0.000077
2639,0.240471,0.719841,0.981605,0.633599,0.703596,0.017483,0.000000,0.882857
2683,0.226755,0.820264,0.884005,0.536615,0.084261,0.047709,0.159604,0.017017
2730,0.837057,0.992534,0.256328,0.845954,0.261557,0.000000,0.000065,0.000000
2784,0.141179,0.997974,0.569203,0.532034,0.000030,0.142278,0.698057,0.033284
2800,0.946892,0.545336,0.625858,0.157775,0.709687,0.003185,0.000192,0.000141
2839,0.525798,0.878991,0.609963,0.251008,0.509621,0.000720,0.000373,0.000000
2874,0.680516,0.956094,0.325871,0.765530,0.743421,0.473184,0.014077,0.000000
2892,0.923070,0.895498,0.000923,0.743299,0.291361,0.000211,0.380400,0.036212
2900,0.930047,0.306966,0.000001,0.871457,0.883032,0.271009,0.293094,0.000001
2921,0.966996,0.397559,0.905007,0.023120,0.807441,0.718169,0.114614,0.000175
2940,0.198282,0.013943,0.958895,0.000689,0.891075,0.030205,0.493398,0.260789
2966,0.432784,0.579141,0.932026,0.677521,0.004063,0.010486,0.000002,0.000000
3018,0.344229,0.874649,0.931467,0.458036,0.554129,0.470974,0.000000,0.310402
3019,0.624635,0.838724,0.761283,0.079935,0.000140,0.000048,0.543530,0.139429
3058,0.103453,0.909403,0.357884,0.435556,0.450320,0.195238,0.579028,0.012021
3106,0.523723,0.312789,0.959592,0.880739,0.000000,0.919575,0.011847,0.000032
3108,0.648010,0.991454,0.570200,0.485533,0.245111,0.417439,0.979118,0.000013
3164,0.605659,0.834173,0.921864,0.711037,0.240389,0.050796,0.000132,0.011232
3175,0.908430,0.122975,0.615822,0.037041,0.593656,0.002404,0.801351,0.000266
3230,0.034227,0.038722,0.838854,0.406124,0.560927,0.012968,0.757928,0.010237
3233,0.308058,0.122538,0.908060,0.608914,0.556249,0.003231,0.013212,0.059078
3246,0.019414,0.663047,0.941154,0.511099,0.231233,0.000000,0.000066,0.007217
3272,0.992799,0.765390,0.000167,0.683773,0.744497,0.137264,0.150628,0.000238
3287,0.508882,0.421826,0.561282,0.540110,0.297524,0.066239,0.830346,0.000322
3299,0.351951,0.982332,0.556042,0.638343,0.685113,0.355879,0.000006,0.009512
3341,0.851381,0.560600,0.970998,0.665887,0.000228,0.243558,0.000000,0.047312
3342,0.406315,0.649838,0.648048,0.929362,0.210379,0.763841,0.009999,0.001196
3352,0.295154,0.358812,0.778175,0.435665,0.726778,0.001204,0.676992,0.251064
3454,0.398375,0.982885,0.338132,0.965047,0.000000,0.000107,0.869015,0.002478
3487,0.100745,0.871381,0.489440,0.001243,0.794790,0.013972,0.373892,0.180635
3513,0.399397,0.711043,0.431619,0.755905,0.828048,0.000162,0.045165,0.016588
3518,0.486183,0.927034,0.804384,0.000100,0.449003,0.000167,0.004411,0.009751
3589,0.890055,0.859275,0.529798,0.002248,0.741954,0.000058,0.002542,0.001796
3615,0.458140,0.152075,0.719929,0.409962,0.799756,0.287166,0.181519,0.574921
3635,0.574206,0.820366,0.918208,0.971537,0.352819,0.016713,0.001546,0.000965
3659,0.805988,0.689648,0.909524,0.203729,0.572961,0.478471,0.051156,0.220858
3662,0.647338,0.584331,0.256269,0.926733,0.553764,0.028470,0.042831,0.008771
3674,0.612406,0.908814,0.005385,0.706048,0.901524,0.248028,0.698983,0.000164
3675,0.925818,0.273998,0.675980,0.000000,0.737550,0.664788,0.882715,0.002738
3697,0.393042,0.761569,0.190944,0.371607,0.803964,0.002137,0.768066,0.000004
3731,0.927774,0.136513,0.745302,0.359606,0.859009,0.001849,0.065017,0.000320
3743,0.393061,0.476748,0.902045,0.533852,0.671142,0.001070,0.763773,0.000039
3748,0.370838,0.040293,0.832742,0.692421,0.417839,0.000020,0.850719,0.000004
3769,0.923278,0.832266,0.502697,0.785277,0.615191,0.000001,0.003231,0.000000
3821,0.990531,0.982967,0.704314,0.501700,0.045207,0.000019,0.841568,0.001794
3827,0.341450,0.001531,0.656430,0.844384,0.799234,0.000406,0.038732,0.001073
3832,0.704077,0.486196,0.583117,0.777095,0.586355,0.092476,0.092777,0.009554
3912,0.780790,0.691317,0.713026,0.000000,0.307717,0.009829,0.682730,0.078719
3937,0.762332,0.928447,0.895437,0.376579,0.421882,0.348617,0.000002,0.939111
3945,0.726103,0.545942,0.575042,0.380171,0.989944,0.000680,0.005283,0.756880
3976,0.365256,0.920813,0.760584,0.962242,0.097101,0.002463,0.000001,0.000019
3978,0.150041,0.681174,0.754020,0.458703,0.851698,0.000015,0.212457,0.008692
4056,0.971176,0.971886,0.718603,0.000217,0.440355,0.019097,0.295341,0.086751
4104,0.332500,0.022554,0.162427,0.811311,0.950564,0.000333,0.662976,0.117763
4147,0.556803,0.451875,0.265603,0.672406,0.893505,0.000196,0.016714,0.000000
4149,0.679786,0.420604,0.943197,0.418795,0.387654,0.000082,0.435262,0.004720
4160,0.214155,0.982870,0.330942,0.876091,0.840283,0.000021,0.082488,0.083638
4210,0.918103,0.466232,0.753736,0.625387,0.994661,0.000487,0.007250,0.000275
4229,0.727302,0.837691,0.164161,0.216351,0.758100,0.000000,0.621201,0.005588
4245,0.498532,0.942807,0.940463,0.905083,0.000000,0.004310,0.525336,0.033566
4280,0.490693,0.711010,0.000034,0.912845,0.821277,0.000530,0.507901,0.000000
4299,0.761152,0.067047,0.853120,0.995968,0.000027,0.001259,0.356973,0.000000
4350,0.426819,0.540750,0.629887,0.000220,0.858767,0.000034,0.348760,0.000000
4363,0.896328,0.001001,0.958031,0.672160,0.292343,0.732719,0.141732,0.000002
4379,0.447630,0.799344,0.208068,0.916195,0.623378,0.001891,0.003603,0.000000
4401,0.082360,0.934887,0.931751,0.683528,0.172123,0.143240,0.000017,0.000000
4415,0.805174,0.887616,0.955862,0.307862,0.132746,0.920393,0.022666,0.348108
4421,0.759402,0.842363,0.921125,0.756608,0.159955,0.003026,0.209339,0.027889
4475,0.658280,0.993214,0.859236,0.002026,0.003031,0.004523,0.302014,0.120580
4514,0.492939,0.830986,0.688559,0.142970,0.901477,0.106076,0.000039,0.000078
4549,0.736389,0.366425,0.888734,0.321820,0.654136,0.000000,0.000000,0.167573
4622,0.503681,0.569617,0.673436,0.998256,0.756361,0.000004,0.296520,0.065440
4628,0.675381,0.713966,0.772525,0.000955,0.631584,0.051801,0.078163,0.000002
4629,0.296234,0.822929,0.183713,0.992299,0.800549,0.011695,0.000029,0.038704
4648,0.873139,0.739796,0.762412,0.000002,0.351123,0.000000,0.215061,0.043040
4712,0.552317,0.847032,0.699876,0.834532,0.094382,0.000077,0.001506,0.008327
4753,0.954003,0.703586,0.658730,0.080748,0.381577,0.000442,0.851251,0.000015
4764,0.992299,0.336441,0.297889,0.921897,0.132112,0.484309,0.871834,0.000040
4769,0.617361,0.907686,0.871638,0.473360,0.139797,0.001086,0.000005,0.000000
4787,0.310450,0.197169,0.758859,0.492489,0.977962,0.463056,0.073662,0.012309
4818,0.610458,0.155410,0.989781,0.000075,0.913436,0.000019,0.017120,0.000004
4866,0.177170,0.690407,0.854690,0.336214,0.408461,0.000001,0.014446,0.001424
4940,0.725437,0.626564,0.128354,0.789001,0.326446,0.080612,0.499231,0.000000
4959,0.594056,0.965751,0.681952,0.667981,0.010438,0.000514,0.153617,0.000000
4986,0.881701,0.092001,0.372904,0.910186,0.778144,0.000219,0.003669,0.000000
4989,0.761881,0.442027,0.354419,0.563910,0.941703,0.562975,0.000023,0.000260
4999,0.906687,0.170898,0.967530,0.919412,0.000802,0.000028,0.001870,0.019953
5009,0.017503,0.743438,0.774460,0.994247,0.003635,0.000005,0.529999,0.000017
5010,0.907046,0.382967,0.988098,0.500496,0.342981,0.320008,0.000015,0.657475
5022,0.866278,0.459928,0.895277,0.936674,0.655678,0.000000,0.169210,0.429256
5075,0.888872,0.638216,0.788430,0.367263,0.000019,0.007872,0.994690,0.000001
5078,0.329681,0.338463,0.790612,0.049231,0.602165,0.054271,0.990427,0.015715
5089,0.493956,0.289511,0.875712,0.527331,0.854884,0.131051,0.327719,0.000014
5090,0.883994,0.363777,0.750905,0.252321,0.159260,0.000147,0.940588,0.001428
5164,0.890020,0.626847,0.415909,0.981824,0.629655,0.079135,0.000686,0.000000
5172,0.856931,0.385676,0.310887,0.878322,0.986179,0.000456,0.002559,0.409729
5205,0.882130,0.725507,0.683889,0.000000,0.992750,0.001021,0.688671,0.000061
5223,0.799770,0.790200,0.981348,0.050454,0.625209,0.003027,0.100634,0.000000
5225,0.106325,0.804165,0.691921,0.000274,0.939569,0.016456,0.137964,0.001302
5229,0.856001,0.998756,0.747813,0.997088,0.695635,0.019540,0.178121,0.000590
5237,0.966152,0.462469,0.404496,0.907772,0.000001,0.000123,0.601256,0.086973
5271,0.604009,0.078658,0.956907,0.785884,0.356705,0.045640,0.002042,0.950416
5279,0.363985,0.244644,0.457685,0.629241,0.869884,0.404228,0.317035,0.000002
5324,0.544892,0.591808,0.931307,0.524525,0.063348,0.002917,0.147238,0.030389
5343,0.955742,0.000380,0.859415,0.769416,0.746216,0.000999,0.000037,0.334349
5349,0.714928,0.554324,0.795749,0.001957,0.873569,0.109986,0.041495,0.002931
5407,0.793062,0.904199,0.751372,0.223301,0.502498,0.000000,0.002516,0.000860
5425,0.934088,0.857665,0.955325,0.000666,0.166458,0.245127,0.090825,0.000000
5432,0.380033,0.851278,0.831829,0.005362,0.513437,0.131970,0.040923,0.102681
5436,0.875181,0.999243,0.986153,0.038700,0.010007,0.000042,0.355514,0.000000
5456,0.955247,0.036220,0.037389,0.964500,0.990677,0.026551,0.783959,0.000000
5520,0.225070,0.331081,0.245568,0.493427,0.798191,0.000071,0.945482,0.000000
5545,0.223987,0.779461,0.443561,0.045695,0.856244,0.087275,0.402858,0.000000
5627,0.684862,0.932698,0.541735,0.212352,0.634709,0.323710,0.123364,0.000001
5647,0.278454,0.521152,0.672650,0.906884,0.420271,0.006069,0.055375,0.155114
5655,0.945437,0.288633,0.979972,0.010377,0.873098,0.679411,0.084560,0.007883
5656,0.989549,0.757030,0.688982,0.787521,0.000000,0.231835,0.027980,0.039317
5675,0.723450,0.675679,0.365819,0.987387,0.348107,0.371789,0.000042,0.193976
5689,0.864437,0.547647,0.824739,0.191159,0.553389,0.000613,0.409266,0.000040
5697,0.719866,0.263276,0.772064,0.762008,0.390735,0.061302,0.271117,0.055462
5752,0.774576,0.512558,0.386905,0.306802,0.877331,0.000726,0.764183,0.000000
5763,0.998996,0.590661,0.762232,0.066813,0.000000,0.715778,0.752668,0.000097
5764,0.940101,0.915500,0.622928,0.716636,0.260517,0.015873,0.000000,0.616290
5773,0.806089,0.338546,0.491729,0.615498,0.156992,0.044243,0.656489,0.002700
5774,0.480518,0.822559,0.846776,0.721710,0.000538,0.000158,0.000207,0.128158
5804,0.037430,0.730830,0.982686,0.561367,0.960027,0.622615,0.000000,0.160444
5862,0.192195,0.708688,0.381021,0.734427,0.623200,0.026347,0.000140,0.000059
5866,0.793057,0.955058,0.680702,0.000000,0.803162,0.141213,0.172358,0.000864
5867,0.258024,0.704435,0.666563,0.304027,0.428986,0.001645,0.250590,0.124994
5872,0.239773,0.784679,0.868820,0.316704,0.412314,0.098545,0.000000,0.034404
5967,0.922521,0.863787,0.760428,0.986916,0.002277,0.067913,0.882598,0.008658
5975,0.428938,0.883866,0.460640,0.003197,0.802620,0.703508,0.663987,0.000000
6000,0.761779,0.953778,0.328153,0.490253,0.474393,0.965451,0.431259,0.001982
6004,0.211716,0.322266,0.936136,0.511000,0.000001,0.000013,0.514189,0.000056
6063,0.311642,0.872663,0.677714,0.061414,0.008132,0.000000,0.750567,0.000136
6121,0.187522,0.090049,0.780645,0.604283,0.837906,0.191458,0.000099,0.000804
6151,0.364197,0.708873,0.995021,0.001335,0.020335,0.000000,0.565351,0.000000
6176,0.549693,0.755204,0.983639,0.008415,0.610063,0.000007,0.048113,0.722344
6251,0.344345,0.513182,0.808421,0.392044,0.737492,0.467079,0.075269,0.080570
6275,0.245195,0.146203,0.871860,0.311221,0.889266,0.015865,0.474651,0.802251
6276,0.942552,0.000183,0.997177,0.911343,0.864409,0.007993,0.000529,0.000002
6289,0.173009,0.862996,0.900262,0.114330,0.639800,0.497890,0.000036,0.001697
6292,0.481724,0.956541,0.764228,0.774680,0.005843,0.031744,0.207544,0.000064
6326,0.802078,0.834167,0.766591,0.556673,0.201381,0.029560,0.004171,0.052932
6345,0.923245,0.727995,0.859600,0.434822,0.697658,0.008558,0.000000,0.000000
6353,0.462510,0.272534,0.079269,0.989107,0.268107,0.001149,0.907114,0.000000
6356,0.535192,0.734176,0.740307,0.001452,0.278992,0.000295,0.966648,0.535857
6395,0.921703,0.760854,0.338854,0.815088,0.229070,0.041026,0.220595,0.019324
6416,0.797410,0.928000,0.106207,0.695494,0.244043,0.110760,0.408478,0.141446
6417,0.460319,0.747022,0.304627,0.974049,0.578736,0.000204,0.000010,0.588757
6429,0.787995,0.926932,0.988341,0.025617,0.000516,0.000162,0.135445,0.065930
6441,0.650145,0.858229,0.117940,0.518067,0.979686,0.004068,0.005364,0.000004
6454,0.064183,0.824940,0.839892,0.000819,0.527161,0.000431,0.533203,0.000000
6457,0.398421,0.888249,0.991155,0.056409,0.818568,0.218124,0.088676,0.005138
6525,0.250961,0.620987,0.774817,0.650343,0.035029,0.009618,0.834478,0.187459
6600,0.348626,0.811697,0.496848,0.599561,0.529251,0.000087,0.000026,0.000000
6607,0.680911,0.749520,0.858605,0.202853,0.290655,0.060046,0.098969,0.018848
6626,0.903578,0.877829,0.942979,0.491947,0.000051,0.050179,0.000000,0.015062
6691,0.438082,0.031363,0.980702,0.835008,0.337657,0.000008,0.000224,0.580549
6692,0.317808,0.843914,0.281110,0.887330,0.668423,0.760916,0.404153,0.001092
6700,0.883789,0.613859,0.930455,0.800346,0.010752,0.000347,0.032647,0.034004
6701,0.697239,0.776592,0.575349,0.632632,0.289888,0.000002,0.381423,0.040080
6745,0.923026,0.211974,0.681370,0.000001,0.518495,0.000220,0.956302,0.229594
6784,0.737357,0.791445,0.699796,0.631861,0.000080,0.003459,0.001110,0.012944
6803,0.613779,0.843448,0.349118,0.264199,0.923680,0.136108,0.000000,0.000004
6814,0.991274,0.078553,0.532071,0.581135,0.675033,0.276795,0.208987,0.000000
6826,0.737429,0.930986,0.362648,0.289481,0.785715,0.046624,0.000236,0.857585
6835,0.338039,0.786367,0.793531,0.538945,0.747003,0.024113,0.006895,0.004671
6901,0.297200,0.765734,0.029703,0.634138,0.927817,0.054079,0.150475,0.289137
6946,0.936260,0.882652,0.002165,0.403490,0.211344,0.055409,0.984631,0.002076
6956,0.208485,0.796002,0.768602,0.400434,0.093095,0.000327,0.551448,0.000002
6959,0.065213,0.275373,0.498985,0.727416,0.926412,0.002819,0.183514,0.510519
7003,0.968098,0.996075,0.248524,0.000410,0.938795,0.000118,0.004437,0.001772
7013,0.628886,0.013192,0.773686,0.811379,0.318111,0.001083,0.201638,0.000012
7040,0.779032,0.730715,0.887704,0.030044,0.535018,0.000146,0.155638,0.000018
7051,0.950437,0.904523,0.199027,0.609575,0.959112,0.000000,0.022941,0.068058
7053,0.679412,0.165219,0.872616,0.000695,0.701257,0.000001,0.358974,0.000000
7138,0.409135,0.006353,0.898542,0.559835,0.735368,0.000133,0.000073,0.000203
7141,0.888191,0.447068,0.814971,0.131533,0.767008,0.093228,0.000154,0.024936
7143,0.835617,0.665514,0.909116,0.022397,0.350132,0.053570,0.414415,0.339575
7210,0.041389,0.866088,0.700050,0.316434,0.381417,0.272745,0.711783,0.592498
7297,0.720289,0.675066,0.734671,0.212146,0.688526,0.436238,0.161083,0.010455
7355,0.104680,0.303142,0.821431,0.456050,0.607714,0.000841,0.195250,0.191690
7361,0.672005,0.952998,0.969822,0.808773,0.762044,0.000000,0.695926,0.000052
7479,0.755510,0.847049,0.844189,0.774982,0.082829,0.118859,0.000000,0.203008
7496,0.617276,0.545372,0.983653,0.037235,0.441575,0.015839,0.538931,0.022654
7516,0.567263,0.707593,0.008125,0.866679,0.814441,0.007778,0.000000,0.000018
7519,0.365508,0.142191,0.880155,0.733648,0.575925,0.000060,0.000000,0.000001
7547,0.863085,0.015417,0.926090,0.025939,0.977290,0.000000,0.002688,0.000000
7548,0.891813,0.694554,0.653338,0.788892,0.039362,0.458507,0.000000,0.131929
7589,0.433605,0.916992,0.733806,0.015531,0.739906,0.014355,0.326949,0.000000
7610,0.884001,0.360566,0.774153,0.819165,0.398824,0.000798,0.000172,0.001039
7655,0.365503,0.570466,0.919767,0.002271,0.989453,0.012679,0.009872,0.092957
7675,0.968758,0.763688,0.383252,0.019479,0.597259,0.305152,0.811783,0.000000
7757,0.812305,0.066583,0.602131,0.827547,0.774619,0.744337,0.000000,0.000000
7769,0.584183,0.933035,0.710949,0.406446,0.230569,0.001310,0.017333,0.001980
7826,0.952200,0.690730,0.841683,0.582287,0.000000,0.000001,0.000041,0.021101
7833,0.795086,0.231092,0.999013,0.005059,0.867636,0.217184,0.006623,0.445451
7872,0.950971,0.395524,0.946352,0.001128,0.816059,0.000504,0.093207,0.000833
7885,0.483629,0.230608,0.744037,0.995534,0.872621,0.000272,0.408076,0.000002
7897,0.918585,0.826391,0.354145,0.968652,0.676800,0.006849,0.000000,0.000078
7945,0.609074,0.916031,0.300912,0.407111,0.273730,0.000151,0.872848,0.000000
7955,0.611894,0.959738,0.258813,0.445281,0.997746,0.234753,0.043813,0.680823
8002,0.566354,0.778723,0.665185,0.000256,0.879019,0.381568,0.230713,0.003487
8008,0.516525,0.705993,0.151311,0.763883,0.176488,0.137917,0.848824,0.063055
8033,0.901091,0.614024,0.687059,0.716718,0.040470,0.000458,0.000104,0.241032
8086,0.275295,0.551430,0.741026,0.000005,0.333600,0.514906,0.782555,0.000000
8091,0.691959,0.171715,0.656754,0.956785,0.001326,0.047088,0.739157,0.000179
8137,0.750882,0.770768,0.981477,0.008141,0.514544,0.000224,0.000066,0.000000
8197,0.662383,0.591618,0.796644,0.350258,0.000010,0.000007,0.418222,0.378447
8204,0.150136,0.574018,0.651478,0.023343,0.908290,0.006238,0.980640,0.051392
8246,0.966166,0.257645,0.358307,0.863375,0.527125,0.000054,0.211647,0.144746
8256,0.027502,0.855282,0.308088,0.936598,0.696870,0.163088,0.006834,0.000178
8297,0.783761,0.852363,0.882210,0.209985,0.648376,0.000619,0.003384,0.116681
8300,0.511315,0.652499,0.257184,0.949536,0.049409,0.001688,0.646928,0.000005
8313,0.591730,0.808205,0.223759,0.936469,0.733231,0.000511,0.002197,0.034556
8325,0.744714,0.834299,0.162489,0.744204,0.678693,0.002282,0.009696,0.056079
8328,0.191859,0.943112,0.818639,0.496268,0.411171,0.016245,0.561310,0.000000
8358,0.602988,0.243876,0.971842,0.798221,0.075630,0.000000,0.038182,0.292121
8377,0.049014,0.357766,0.761493,0.661538,0.674669,0.000389,0.000001,0.000246
8414,0.818522,0.980139,0.359090,0.570743,0.653092,0.000000,0.000000,0.010000
8431,0.452551,0.557872,0.763479,0.312839,0.614524,0.029133,0.135600,0.178151
8433,0.849207,0.775820,0.976341,0.022226,0.002028,0.002240,0.314231,0.229645
8475,0.979767,0.432616,0.810325,0.676569,0.278980,0.000065,0.391730,0.724975
8498,0.821802,0.923324,0.637815,0.352001,0.773521,0.000000,0.000040,0.000175
8504,0.706468,0.963548,0.000011,0.249883,0.819825,0.003104,0.400964,0.002679
8534,0.488441,0.963508,0.569394,0.359367,0.832231,0.088954,0.000830,0.717039
8540,0.829929,0.003955,0.570746,0.944649,0.644964,0.431323,0.000010,0.000000
8545,0.565418,0.923644,0.243353,0.701597,0.162675,0.000117,0.409322,0.362825
8550,0.180130,0.601335,0.771162,0.517522,0.474229,0.014936,0.023015,0.085512
8561,0.479558,0.523359,0.984491,0.071483,0.461584,0.214240,0.119015,0.000213
8572,0.456104,0.308544,0.993893,0.711818,0.000041,0.004814,0.382222,0.000093
8589,0.282060,0.638091,0.935494,0.788178,0.002843,0.002531,0.689480,0.002111
8592,0.587573,0.539928,0.432171,0.679270,0.000017,0.287784,0.751977,0.000036
8596,0.954388,0.667050,0.750236,0.312721,0.948324,0.000000,0.000000,0.000979
8599,0.440897,0.697122,0.345305,0.893541,0.398709,0.003442,0.013316,0.000007
8600,0.545314,0.811311,0.033035,0.581843,0.989414,0.000002,0.000680,0.006537
8619,0.930199,0.026489,0.568578,0.599771,0.686884,0.344400,0.846380,0.000000
8642,0.777792,0.382571,0.418240,0.897520,0.341771,0.276043,0.254997,0.000001
8654,0.399906,0.107952,0.655801,0.934035,0.104923,0.005223,0.745864,0.000001
8682,0.885481,0.327924,0.762299,0.034814,0.795033,0.003920,0.347078,0.234934
8737,0.759517,0.003486,0.501713,0.686420,0.389109,0.035582,0.995309,0.091826
8768,0.739534,0.850301,0.613327,0.002260,0.771454,0.019230,0.000619,0.002946
8817,0.722462,0.773973,0.751428,0.914341,0.106710,0.012044,0.000006,0.165607
