0.487626,0.374465,0.000006,0.000000,0.000376,0.019506,0.479916,0.259726
0.273535,0.178166,0.280383,0.133845,0.368987,0.007933,0.000000,0.179838
0.444024,0.036002,0.745692,0.055953,0.000004,0.561743,0.039668,0.719598
0.893599,0.605962,0.112042,0.016766,0.000029,0.251005,0.000001,0.000044
0.485477,0.452929,0.133750,0.968104,0.002095,0.680017,0.000000,0.603206
0.433870,0.062209,0.095949,0.000126,0.002000,0.000010,0.328099,0.000000
0.847255,0.091058,0.000000,0.619537,0.081742,0.000152,0.000000,0.990555
0.393603,0.252957,0.019411,0.067006,0.416563,0.000162,0.007406,0.000010
0.633489,0.726446,0.232882,0.019580,0.407544,0.001111,0.001702,0.000000
0.605224,0.326241,0.416909,0.244230,0.087722,0.002501,0.004347,0.000000
0.598767,0.832685,0.152750,0.774676,0.310926,0.000408,0.000037,0.494773
0.526102,0.603923,0.147524,0.003968,0.119117,0.618552,0.000000,0.002148
0.624278,0.065303,0.692344,0.018540,0.000000,0.127082,0.794505,0.004853
0.162834,0.475312,0.013873,0.031477,0.000350,0.035599,0.210688,0.000185
0.136477,0.011945,0.000434,0.050059,0.570661,0.178923,0.016747,0.002549
0.542219,0.141997,0.037970,0.000004,0.004904,0.034969,0.001274,0.023489
0.108599,0.050612,0.028348,0.140529,0.678495,0.283871,0.145021,0.019227
0.091508,0.474866,0.104236,0.000015,0.626162,0.223227,0.000000,0.058097
0.287631,0.112227,0.153463,0.027631,0.000934,0.419917,0.000000,0.000000
0.988069,0.088208,0.000001,0.871805,0.001592,0.026267,0.000491,0.016766
0.349546,0.000242,0.000038,0.248995,0.239366,0.001477,0.000148,0.489943
0.998571,0.066697,0.075192,0.000723,0.208012,0.000055,0.215139,0.019573
0.263632,0.036228,0.922465,0.005848,0.002305,0.000001,0.276046,0.000000
0.916754,0.184962,0.140945,0.008415,0.000081,0.008661,0.000000,0.000000
0.484482,0.077478,0.511297,0.000000,0.270965,0.000015,0.000261,0.119457
0.552331,0.351507,0.336773,0.946972,0.000001,0.034928,0.444097,0.000048
0.724275,0.011792,0.921422,0.000003,0.079234,0.002310,0.009866,0.001188
0.523495,0.538198,0.033801,0.646915,0.156882,0.073512,0.000000,0.000000
0.190812,0.101250,0.436718,0.446990,0.091239,0.000047,0.001062,0.000003
0.741528,0.126082,0.423422,0.000108,0.018999,0.000134,0.016110,0.000911
0.893828,0.091431,0.087555,0.341733,0.002293,0.165005,0.000001,0.000000
0.776393,0.001055,0.079598,0.000005,0.050234,0.209956,0.004394,0.000526
0.896034,0.897368,0.228103,0.001956,0.042544,0.870257,0.492429,0.805725
0.327038,0.031652,0.038641,0.001328,0.224245,0.001317,0.240911,0.021835
0.657085,0.189177,0.260176,0.219660,0.000104,0.378522,0.000110,0.000004
0.416123,0.009541,0.000779,0.001606,0.835975,0.165436,0.000008,0.000000
0.184355,0.177296,0.045819,0.002393,0.001987,0.000051,0.798654,0.000002
0.150584,0.001881,0.118215,0.000000,0.053689,0.604815,0.000010,0.190713
0.876336,0.512344,0.068869,0.026981,0.101678,0.000004,0.000737,0.000397
0.927438,0.001786,0.139513,0.000945,0.010285,0.062611,0.000003,0.062472
0.679904,0.013196,0.456243,0.000308,0.240649,0.019594,0.002965,0.000000
0.551730,0.818351,0.992426,0.092761,0.009976,0.137231,0.000761,0.432034
0.092633,0.645307,0.237985,0.005221,0.695330,0.259058,0.856998,0.000212
0.591221,0.205695,0.248318,0.024909,0.276915,0.000577,0.389591,0.060961
0.671527,0.964332,0.060016,0.008842,0.383302,0.007607,0.463929,0.000166
0.419938,0.083673,0.079984,0.005271,0.107487,0.031364,0.000010,0.000017
0.355266,0.515183,0.047380,0.006495,0.001661,0.073793,0.328587,0.406715
0.900849,0.027449,0.004704,0.284197,0.002764,0.000032,0.002144,0.084320
0.609382,0.047610,0.467218,0.144314,0.121065,0.151111,0.000034,0.002758
0.734898,0.817779,0.202719,0.000157,0.020242,0.107045,0.165245,0.000046
0.449192,0.255912,0.350941,0.000002,0.129301,0.000000,0.000000,0.000210
0.354506,0.984856,0.120136,0.383183,0.036915,0.848056,0.073232,0.233528
0.044462,0.680051,0.057649,0.018548,0.424054,0.002725,0.001024,0.051129
0.660658,0.302093,0.666679,0.801440,0.678364,0.001232,0.007945,0.309279
0.121122,0.813730,0.083934,0.016870,0.461716,0.028317,0.000017,0.392252
0.345532,0.436739,0.029826,0.564198,0.026411,0.048111,0.075893,0.131267
0.349507,0.993539,0.595663,0.029587,0.138092,0.000052,0.000012,0.019809
0.855308,0.508247,0.001032,0.014780,0.180104,0.252546,0.000002,0.003303
0.187513,0.759088,0.001113,0.648299,0.018163,0.090532,0.082663,0.061382
0.275961,0.002915,0.112355,0.018370,0.008166,0.000220,0.002456,0.006900
0.517375,0.788729,0.414988,0.175040,0.557288,0.000001,0.670674,0.000000
0.088739,0.232691,0.071307,0.002189,0.002378,0.000868,0.000607,0.000000
0.971183,0.543892,0.498538,0.001101,0.363968,0.000000,0.003380,0.002019
0.988492,0.217106,0.007066,0.001056,0.000009,0.927865,0.000005,0.000012
0.709725,0.116896,0.179726,0.032848,0.122815,0.000322,0.071883,0.011530
0.738967,0.367667,0.001316,0.169226,0.073351,0.000272,0.000097,0.262983
0.101180,0.000645,0.846568,0.027964,0.014022,0.001437,0.000000,0.001353
0.294988,0.010987,0.002254,0.039404,0.237710,0.397848,0.000000,0.000000
0.615018,0.458882,0.035846,0.254450,0.010064,0.000122,0.730963,0.153892
0.513828,0.342353,0.082430,0.021542,0.167277,0.074352,0.075840,0.000012
0.337104,0.771437,0.273408,0.001201,0.001984,0.001927,0.468428,0.000034
0.762578,0.001178,0.727997,0.008323,0.000030,0.000104,0.000001,0.026056
0.004305,0.227773,0.021720,0.000157,0.000001,0.173464,0.843982,0.000000
0.973235,0.578087,0.019321,0.081077,0.000759,0.001924,0.088767,0.000002
0.570258,0.280584,0.466835,0.906063,0.000000,0.006946,0.201094,0.180261
0.607094,0.455891,0.006946,0.034978,0.281622,0.000011,0.000000,0.052577
0.522151,0.884103,0.077956,0.061167,0.000620,0.000003,0.006473,0.000000
0.354481,0.743043,0.788672,0.001085,0.000545,0.000000,0.003486,0.000333
0.238749,0.791136,0.228728,0.000164,0.003057,0.004558,0.000486,0.002868
0.897091,0.172619,0.010975,0.450448,0.014537,0.127579,0.417519,0.020884
0.875453,0.056459,0.376428,0.034895,0.006925,0.081059,0.195723,0.427478
0.371617,0.694423,0.065249,0.004537,0.192336,0.001933,0.135089,0.000003
0.513904,0.959313,0.001226,0.000002,0.155578,0.004297,0.731093,0.052187
0.585877,0.997572,0.026961,0.483172,0.726164,0.000004,0.000886,0.277039
0.340116,0.024630,0.076920,0.000089,0.000350,0.002584,0.002134,0.000073
0.693201,0.996186,0.032945,0.131756,0.005086,0.000004,0.006802,0.077926
0.057205,0.470305,0.137247,0.000032,0.001405,0.000005,0.000000,0.000040
0.006195,0.526650,0.019476,0.543723,0.196846,0.001307,0.029443,0.000000
0.759955,0.819713,0.371988,0.003557,0.006732,0.043354,0.798444,0.258519
0.642024,0.034376,0.182188,0.828935,0.000038,0.000173,0.083062,0.406632
0.867460,0.000906,0.191066,0.005608,0.000823,0.013831,0.000000,0.000670
0.423419,0.074928,0.395806,0.113331,0.318247,0.000060,0.948140,0.402817
0.824809,0.879064,0.156078,0.001134,0.201076,0.006486,0.001313,0.000002
0.440340,0.487462,0.059393,0.007002,0.017148,0.050354,0.831964,0.000000
0.473846,0.569919,0.043492,0.025011,0.002000,0.526468,0.430442,0.004309
0.323395,0.644073,0.095014,0.000164,0.001439,0.200621,0.000001,0.008007
0.084333,0.062576,0.000206,0.888448,0.005569,0.022979,0.000013,0.000004
0.852573,0.071615,0.019150,0.002650,0.004474,0.457624,0.341061,0.000004
0.057871,0.245208,0.027040,0.013376,0.122742,0.158100,0.000389,0.033546
0.824646,0.096110,0.004233,0.000052,0.001436,0.003032,0.001005,0.015605
0.672456,0.373650,0.204723,0.318769,0.000408,0.012276,0.000053,0.000000
0.254937,0.272534,0.043757,0.023521,0.360380,0.459163,0.053571,0.000132
0.686054,0.049775,0.007299,0.056230,0.041770,0.049862,0.185676,0.000094
0.653437,0.087347,0.002702,0.064648,0.730669,0.586743,0.000001,0.033616
0.111427,0.881142,0.071145,0.010350,0.001404,0.424840,0.014265,0.000000
0.611774,0.308724,0.831336,0.020085,0.000423,0.187096,0.000008,0.000109
0.313112,0.082391,0.136853,0.116499,0.099253,0.000001,0.000000,0.369934
0.024432,0.616772,0.010764,0.058039,0.307798,0.206775,0.000414,0.000000
0.867604,0.769908,0.015431,0.266869,0.058995,0.071530,0.000010,0.000002
0.075561,0.810194,0.085877,0.005427,0.503094,0.106038,0.663159,0.006992
0.044014,0.012835,0.012826,0.025486,0.000640,0.003271,0.263241,0.000007
0.307905,0.480079,0.285767,0.124047,0.747829,0.021705,0.414997,0.016219
0.990067,0.694939,0.327113,0.237765,0.000000,0.017263,0.356460,0.000000
0.331674,0.011218,0.431812,0.000001,0.972949,0.003321,0.005184,0.000601
0.618072,0.055318,0.091197,0.007821,0.247659,0.713219,0.000017,0.000366
0.841906,0.079625,0.013892,0.003479,0.051730,0.002021,0.106777,0.032516
0.735488,0.438593,0.050650,0.000029,0.000012,0.000823,0.000013,0.001089
0.172975,0.638643,0.658463,0.147780,0.000099,0.011107,0.045860,0.288996
0.515045,0.925426,0.340314,0.068658,0.346845,0.000172,0.161956,0.030041
0.896535,0.017023,0.007437,0.638910,0.684841,0.596254,0.220531,0.000559
0.404191,0.167976,0.013625,0.002356,0.771447,0.350498,0.000033,0.000002
0.160477,0.019255,0.576317,0.327210,0.000030,0.149390,0.000030,0.000007
0.355150,0.166643,0.002464,0.000000,0.120162,0.001821,0.004293,0.019191
0.869034,0.979284,0.568713,0.000035,0.896734,0.007604,0.000109,0.322592
0.304632,0.133165,0.000416,0.105766,0.000000,0.041372,0.469138,0.000000
0.009078,0.932930,0.010065,0.020295,0.099503,0.000005,0.832498,0.541534
0.812485,0.953844,0.010817,0.021138,0.000016,0.000000,0.000068,0.087175
0.476170,0.158806,0.023117,0.002498,0.273733,0.000000,0.093205,0.000388
0.994000,0.039462,0.344067,0.393386,0.000000,0.009675,0.335625,0.000176
0.550515,0.677070,0.380593,0.000932,0.023872,0.152799,0.000480,0.118387
0.777831,0.044291,0.679824,0.135806,0.000000,0.002373,0.000455,0.000000
0.216122,0.341592,0.160377,0.850318,0.731399,0.994047,0.127708,0.001181
0.232555,0.016836,0.012319,0.001702,0.008655,0.003316,0.041964,0.071161
0.802375,0.000371,0.018561,0.017518,0.038438,0.001153,0.000006,0.015154
0.239180,0.095717,0.006596,0.002208,0.000059,0.125736,0.009915,0.006823
0.452974,0.675169,0.006411,0.092122,0.467877,0.061641,0.001020,0.319557
0.439741,0.037087,0.503920,0.006154,0.038903,0.000184,0.000000,0.000001
0.359502,0.519754,0.000607,0.047156,0.060312,0.000003,0.000043,0.000006
0.017151,0.875311,0.044684,0.000030,0.224746,0.849003,0.000004,0.644642
0.697046,0.278877,0.117055,0.044443,0.597069,0.025481,0.000000,0.005960
0.379967,0.009631,0.801897,0.004300,0.065700,0.058235,0.028859,0.000000
0.435633,0.581859,0.489093,0.239090,0.016256,0.005756,0.865525,0.000001
0.616696,0.028475,0.913556,0.020251,0.000042,0.032693,0.001370,0.000015
0.573678,0.006378,0.218780,0.000015,0.000000,0.000000,0.112133,0.678314
0.772453,0.338040,0.843536,0.683106,0.902668,0.000002,0.717190,0.156458
0.076822,0.096229,0.173104,0.002877,0.282252,0.006067,0.000155,0.088748
0.870539,0.158201,0.064584,0.205268,0.020792,0.006423,0.002576,0.000000
0.643628,0.652324,0.017415,0.014074,0.007807,0.019923,0.000001,0.000000
0.900799,0.656041,0.088862,0.053557,0.003687,0.027280,0.000349,0.000000
0.494695,0.430643,0.012764,0.137819,0.125956,0.162035,0.003141,0.074887
0.672539,0.826260,0.000513,0.052687,0.009743,0.359915,0.000013,0.002080
0.222483,0.563353,0.000521,0.003645,0.026393,0.000000,0.320409,0.123120
0.684423,0.139873,0.221636,0.000201,0.743480,0.177541,0.000000,0.017392
0.505852,0.864753,0.001823,0.242910,0.001537,0.467511,0.988935,0.143729
0.527645,0.953624,0.091813,0.006906,0.063411,0.027207,0.000001,0.001534
0.804389,0.576635,0.341725,0.000194,0.126701,0.001401,0.080535,0.000003
0.492490,0.045183,0.049738,0.080145,0.438758,0.235602,0.044679,0.120471
0.982019,0.996028,0.037894,0.108533,0.071670,0.299633,0.407257,0.051413
0.678069,0.276925,0.037792,0.429953,0.065283,0.017427,0.049852,0.151601
0.694071,0.394217,0.055168,0.000037,0.026165,0.005477,0.891417,0.056993
0.644827,0.834755,0.023524,0.046931,0.020298,0.000001,0.205477,0.478720
0.444355,0.835821,0.503515,0.000784,0.553164,0.000119,0.000001,0.005439
0.746663,0.833549,0.112188,0.238758,0.803828,0.000179,0.000000,0.434560
0.073827,0.758590,0.067898,0.067464,0.001415,0.305863,0.500219,0.421927
0.064251,0.774211,0.278384,0.000000,0.168014,0.736367,0.000004,0.006287
0.148519,0.171776,0.516473,0.253545,0.638123,0.000217,0.867622,0.255487
0.436087,0.155759,0.008714,0.790776,0.391261,0.015388,0.604358,0.000991
0.638546,0.038968,0.003757,0.000000,0.239851,0.010705,0.012260,0.000000
0.075250,0.723395,0.064887,0.751991,0.000012,0.000131,0.000005,0.001163
0.063761,0.005968,0.254004,0.000385,0.043187,0.064159,0.000000,0.000038
0.983104,0.398350,0.000000,0.003498,0.001405,0.163688,0.000000,0.000182
0.266973,0.041682,0.000069,0.001608,0.000199,0.030359,0.000000,0.000000
0.929342,0.935468,0.955847,0.162605,0.027592,0.000024,0.770233,0.000119
